herramienta,conexion,endpoint,concurrency,vcpu,memory,volumen,latency,capacidad_procesamiento
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01304006576538086,0.002047756609500128
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.0034711360931396484,0.00769283604643176
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011823892593383789,0.002258383239570101
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012813806533813477,0.0020839147827704904
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011782169342041016,0.0022663806710105628
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013541460037231445,0.00197193513741923
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013202905654907227,0.0020225003160156746
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014925718307495117,0.0017890516428925131
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011988639831542969,0.002227348659613396
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012974262237548828,0.0020581425263699513
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.013870000839233398,0.0019252256123764504
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.01550912857055664,0.0017217524980784012
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012736797332763672,0.002096514544569653
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.009588241577148438,0.0027849612094688683
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.012481927871704102,0.0021393234389624283
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.014020442962646484,0.0019045675611332176
test_apirest_sync,multiple-sync,simple,100,0.1,0.125,2.6702880859375e-05,0.011151790618896484,0.002394492666866208
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.0989844799041748,9.638534483381546
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033583879470825195,28.40843100645317
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.022757530212402344,41.923060805431
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.027476787567138672,34.72259340888187
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02818155288696289,33.85424950508452
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023572444915771484,40.47375341357338
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.025056838989257812,38.07604475907741
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.04833531379699707,19.738473756122584
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02273702621459961,41.960866556215
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.04892778396606445,19.49945911177382
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.034366607666015625,27.76140526140526
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.022519826889038086,42.36557090678101
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024544239044189453,38.871252889864586
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.030768156051635742,31.008206058070066
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03582930564880371,26.628071786477154
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03361654281616211,28.380828096852436
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023973703384399414,39.79632631547542
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.031728267669677734,30.06988382752972
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024387121200561523,39.12168701790061
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03376269340515137,28.257974309905304
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.036110639572143555,26.420615480096924
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023105621337890625,41.291480931154034
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03420662879943848,27.891240860649738
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02166438102722168,44.03842979299416
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024378538131713867,39.135460777889705
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.0318448543548584,29.959795458459052
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03478264808654785,27.42934696927116
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033530235290527344,28.453880940868626
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03327822685241699,28.669355705371153
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.027677059173583984,34.47134021329015
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.026444673538208008,36.077787895453355
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.026721954345703125,35.703426124197
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.021575927734375,44.21897100424328
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.030554533004760742,31.225000975381374
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02655935287475586,35.922009371802005
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03215193748474121,29.673649475362428
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02456831932067871,38.83315380360418
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024539470672607422,38.87880613256126
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.0219419002532959,43.48143560322065
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02498626708984375,38.183587786259544
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.021505355834960938,44.36407982261641
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.034876108169555664,27.355842522268784
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03168606758117676,30.109931452735495
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02553868293762207,37.35765564756294
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.034297943115234375,27.816983650316985
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.04790043830871582,19.91767417089329
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033257484436035156,28.687236544031197
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.022052526473999023,43.26331153035299
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033957481384277344,28.095880023590865
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.034769296646118164,27.439879862582544
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.019705772399902344,48.4155253351401
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033753395080566406,28.265758765857655
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02333831787109375,40.879780974174565
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.025689125061035156,37.13887960797416
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.01995086669921875,47.82074569789675
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03155946731567383,30.230716929817934
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.026581287384033203,35.89236702843304
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.10111594200134277,9.43536008261988
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03166031837463379,30.13441973598006
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03198671340942383,29.82692565704149
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03379559516906738,28.230463706975005
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023340463638305664,40.876022758613644
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.025362491607666016,37.617176483859446
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03285932540893555,29.034842042634704
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03302788734436035,28.886659111088655
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.021385669708251953,44.61236593903989
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.025349855422973633,37.63592758053139
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02549457550048828,37.42228706093592
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033768415451049805,28.25318600628376
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.027695417404174805,34.44849048320033
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03298473358154297,28.924451383467776
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03541421890258789,26.94017692442338
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03195548057556152,29.856078071490924
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.025217056274414062,37.83412752439301
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.022995710372924805,41.488838892287276
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.029663562774658203,32.162870324229615
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02539372444152832,37.57090950060558
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.032911062240600586,28.989198704713885
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023758649826049805,40.15654634675016
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03578376770019531,26.661958317786898
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.027857065200805664,34.24859424345906
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02968311309814453,32.14168674698795
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03149271011352539,30.294799000681355
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03589034080505371,26.582788055933836
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024875164031982422,38.35413192247973
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024080753326416016,39.61941347696085
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02487015724182129,38.36185326852837
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023926734924316406,39.874446968791105
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.022809982299804688,41.82665774730329
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03329873085021973,28.651702287616796
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.02728557586669922,34.96592219775611
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.033583879470825195,28.40843100645317
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03371405601501465,28.298740514967434
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023128986358642578,41.249768065147926
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023411989212036133,40.75114311027832
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.024355411529541016,39.172621727979326
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03663039207458496,26.04573057622088
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.03174710273742676,30.052043827962482
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.021656274795532227,44.05491396298702
test_apirest_async,multiple-async,large,100,0.1,0.125,0.9540653228759766,0.023534536361694336,40.538947027180356
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.1006927490234375,9.475015153811183
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04372739791870117,21.818479220963326
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03974795341491699,24.00287916504214
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.030762910842895508,31.01349309070054
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05649971961975098,16.88619570675635
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04483985900878906,21.27717044536135
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.053106069564819336,17.96527837013958
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.0434107780456543,21.977613989608848
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04674577713012695,20.409657972315443
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03528571128845215,27.038290799262157
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.037187814712524414,25.655320976810685
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04687929153442383,20.351530316438314
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05134749412536621,18.580562481717255
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04029989242553711,23.674140685085487
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04240012168884277,22.50147605418384
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.051680803298950195,18.460729361289875
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.0403897762298584,23.621456020117233
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.061484336853027344,15.517209287896884
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04193615913391113,22.750422131636846
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03487086296081543,27.359957335958814
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.030900955200195312,30.87494599098821
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.052469730377197266,18.183156574606723
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04986143112182617,19.134334924020006
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03560209274291992,26.79801240239476
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.06894946098327637,13.837168692404779
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04787802696228027,19.926997485247615
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04451942443847656,21.430315753395313
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.054108619689941406,17.632409186245308
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03845047950744629,24.812832898253273
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.026982545852661133,35.35861026923383
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.033147573471069336,28.782357891405514
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.028562545776367188,33.40267111853088
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04688239097595215,20.350184856513714
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04613780975341797,20.67860021910333
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.048284292221069336,19.75933122324325
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.0508270263671875,18.770827078955268
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04594826698303223,20.763902221345884
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05173897743225098,18.439972535701283
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.040754079818725586,23.410302161640388
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04337763786315918,21.994404718064846
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03885674476623535,24.55340324094811
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04549980163574219,20.96856005030392
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.038111209869384766,25.03371911166719
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03428077697753906,27.830913036221
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04208707809448242,22.668841983617146
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03603053092956543,26.479357874049615
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04610800743103027,20.69196601703285
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.041567325592041016,22.952290273364458
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.038417816162109375,24.8339291033661
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.035031795501708984,27.23426844705786
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.0527493953704834,18.086753718694492
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.042040109634399414,22.69416828768949
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05699586868286133,16.739201365359033
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.038861751556396484,24.55023988024393
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04143166542053223,23.027443217456856
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.036635398864746094,26.0421710269426
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03258252143859863,29.28150679418415
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03968954086303711,24.038205081996757
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04482674598693848,21.283394586659718
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03701043128967285,25.778281679797466
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.041172027587890625,23.172658204391734
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03566312789916992,26.752149322779477
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04069805145263672,23.442530755711775
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.06928777694702148,13.769605043115611
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03991222381591797,23.90408831330195
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03844904899597168,24.813756069127596
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05242919921875,18.19721332945285
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04113936424255371,23.191056557191786
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.031080961227416992,30.696133105252258
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05267691612243652,18.11163965366633
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.044925689697265625,21.23652033624862
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.043627262115478516,21.86855825035795
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.05771660804748535,16.530169653958797
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04199481010437012,22.718648340231294
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04312610626220703,22.122686362530683
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04117989540100098,23.168230846278103
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.040991783142089844,23.274550403647954
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03633308410644531,26.258858732741878
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.06188678741455078,15.416300679580232
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04294276237487793,22.217139050051355
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03890800476074219,24.5210549536742
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04075145721435547,23.41180875710842
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.033674001693725586,28.33240110734287
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04666399955749512,20.44542542266366
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03396964073181152,28.085823173941424
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.040964365005493164,23.290128450618973
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03576946258544922,26.672621110726
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.02805614471435547,34.005574628641355
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04137015342712402,23.061682006005107
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04576897621154785,20.84524063781131
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.038080453872680664,25.053937804045805
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03270697593688965,29.17008667254689
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.046115875244140625,20.6884357680536
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03795742988586426,25.135140228007913
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04374504089355469,21.809679529103988
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03559303283691406,26.804833610203097
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04824185371398926,19.776713567690187
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.03974175453186035,24.006623112502925
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.0380401611328125,25.080475330926596
test_apirest_sync,multiple-sync,large,100,0.1,0.125,0.9540653228759766,0.04953598976135254,19.26004360612026
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.9044795036315918,105.4432471843828
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7693424224853516,123.96463926496875
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6734247207641602,141.6212576313095
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6859354972839355,139.03822772297187
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7903828620910645,120.66463033157915
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7237522602081299,131.77334444138083
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6687700748443604,142.60694289712214
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.687692403793335,138.68301488945153
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7468254566192627,127.70220274274178
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6550524234771729,145.5933181170152
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6655359268188477,143.29993623408538
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7273521423339844,131.121158959674
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.758502721786499,125.7362078411613
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7447307109832764,128.0613978557619
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7236549854278564,131.79105761048012
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6790740489959717,140.44308719445638
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.5928165912628174,160.8781826963952
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.8510138988494873,112.06780054188212
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7326922416687012,130.16550531151586
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7039191722869873,135.48608935423485
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.5967493057250977,159.81795866314442
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6313760280609131,151.05302012738545
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6603682041168213,144.42133234167994
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6240842342376709,152.81792207286142
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6629958152770996,143.84895602210295
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6746525764465332,141.36350946284728
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6721806526184082,141.88336945302606
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7740590572357178,123.20927580799713
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6392207145690918,149.19925731587873
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.5374667644500732,177.4458667639031
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6670675277709961,142.9709165926822
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.5892915725708008,161.84052227079042
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6646943092346191,143.48137865728336
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6655142307281494,143.30460788236883
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6583788394927979,144.8577174018927
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7540485858917236,126.47892676815982
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6447279453277588,147.92480544045617
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.6755325794219971,141.1793580055545
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.8725595474243164,109.30056997961626
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7993197441101074,119.31552620511306
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7299151420593262,130.66074448813418
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7161712646484375,133.1682246724193
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.7032310962677002,135.61865563227119
test_apirest_async,multiple-async,heavy,100,0.1,0.125,95.37125587463379,0.8599536418914795,110.90278734661027
